ori_city,dest_city,laneRequest,ship_date,rpm_est_mean
Jacksonville,Tampa,zip3:322-zip3:336,"Mar 1, 2023",7.885334189160806
Memphis,Milwaukee,zip3:381-zip3:532,"Mar 1, 2023",4.795706443581306
Cleveland,Grand Prairie,zip3:441-zip3:750,"Mar 1, 2023",4.869880177125838
Indianapolis,Cincinnati,zip3:462-zip3:452,"Mar 1, 2023",11.184209893114556
Minneapolis,Chicago,zip3:554-zip3:606,"Mar 1, 2023",6.341775312601513
Chicago,Atlanta,zip3:606-zip3:303,"Mar 1, 2023",5.791992074054145
Chicago,Minneapolis,zip3:606-zip3:554,"Mar 1, 2023",5.567916033063661
Chicago,Chicago,zip3:606-zip3:606,"Mar 1, 2023",28.547465569295724
Saint Louis,Chicago,zip3:631-zip3:606,"Mar 1, 2023",5.935505853818174
Fort Worth,Houston,zip3:761-zip3:770,"Mar 1, 2023",5.4967751974566
Fort Worth,Houston,zip3:761-zip3:772,"Mar 1, 2023",5.503982330227057
Houston,Dallas,zip3:770-zip3:752,"Mar 1, 2023",7.16336291467635
Houston,Dallas,zip3:770-zip3:753,"Mar 1, 2023",7.059007113319478
Houston,Laredo,zip3:770-zip3:780,"Mar 1, 2023",5.553978874590302
Houston,San Antonio,zip3:770-zip3:782,"Mar 1, 2023",7.305088312918899
Houston,Dallas,zip3:772-zip3:752,"Mar 1, 2023",7.261385425003544
Houston,Dallas,zip3:772-zip3:753,"Mar 1, 2023",7.087949028876933
Houston,Laredo,zip3:772-zip3:780,"Mar 1, 2023",5.9318943569608305
Houston,San Antonio,zip3:772-zip3:782,"Mar 1, 2023",7.260448193230177
Fort Collins,Phoenix,zip3:805-zip3:850,"Mar 1, 2023",4.220437496973222
Los Angeles,Phoenix,zip3:900-zip3:850,"Mar 1, 2023",5.180514653245679
Van Nuys,Phoenix,zip3:914-zip3:850,"Mar 1, 2023",5.166701150872949
